gene_symbol,chr,start,end,strand,biotype,gene_id
RNU1-73P,5,97175950,97176113,-1,snRNA,ENSG00000206698
,5,30486742,30495304,-1,lncRNA,ENSG00000293571
FAM153CP,5,178006348,178086529,1,protein_coding,ENSG00000204677
,5,115691462,115692167,-1,lncRNA,ENSG00000249021
H3P24,5,115770586,115770989,1,processed_pseudogene,ENSG00000251118
RNU2-49P,5,115774319,115774502,-1,snRNA,ENSG00000222598
DDX43P1,5,115974513,115976275,-1,processed_pseudogene,ENSG00000248295
,5,100654112,100657970,-1,lncRNA,ENSG00000250806
COL23A1-AS1,5,178350867,178352250,1,lncRNA,ENSG00000253698
,5,181205361,181206120,-1,lncRNA,ENSG00000248514
TRIM41-AS1,5,181224646,181230685,-1,lncRNA,ENSG00000247049
WBP1LP4,5,181378695,181379038,-1,processed_pseudogene,ENSG00000251035
KIAA1191-AS1,5,176347941,176353584,1,lncRNA,ENSG00000250909
,5,176354206,176356168,1,lncRNA,ENSG00000251414
,5,140785698,140828549,-1,lncRNA,ENSG00000279726
,5,140849105,140849696,-1,lncRNA,ENSG00000278907
,5,140867513,140867959,-1,lncRNA,ENSG00000278946
,5,140875346,140875922,-1,lncRNA,ENSG00000278915
,5,140878073,140882642,-1,lncRNA,ENSG00000278901
,5,3596211,3600188,-1,lncRNA,ENSG00000259603
RN7SL814P,5,74317986,74318285,1,misc_RNA,ENSG00000244326
YTHDF1P1,5,97368776,97370421,1,processed_pseudogene,ENSG00000251389
,5,97449358,97449741,-1,processed_pseudogene,ENSG00000249977
MTCYBP40,5,97677547,97678681,-1,processed_pseudogene,ENSG00000248931
,5,97737894,97738913,1,processed_pseudogene,ENSG00000251193
,5,97799404,97882687,-1,lncRNA,ENSG00000286953
,5,98025965,98026139,1,processed_pseudogene,ENSG00000249101
RNU6-540P,5,65604661,65604761,-1,snRNA,ENSG00000207352
,5,65732973,65733654,1,processed_pseudogene,ENSG00000251648
,5,142149435,142150200,1,lncRNA,ENSG00000289306
,5,141896168,141896689,-1,processed_pseudogene,ENSG00000226040
PCDH12,5,141943581,141969741,-1,protein_coding,ENSG00000113555
,5,141952419,141953375,1,lncRNA,ENSG00000271871
,5,141970637,141982687,-1,lncRNA,ENSG00000254099
,5,142036707,142037125,-1,processed_pseudogene,ENSG00000250347
,5,142165767,142168387,1,TEC,ENSG00000280047
,5,142317830,142317920,1,misc_RNA,ENSG00000277968
,5,142318047,142318167,1,misc_RNA,ENSG00000274721
RPS12P10,5,142566700,142567076,1,processed_pseudogene,ENSG00000225147
,5,142946569,142947105,-1,TEC,ENSG00000285366
RPS3AP22,5,88381957,88382725,1,processed_pseudogene,ENSG00000240083
SNORA70,5,88382772,88382907,1,snoRNA,ENSG00000206958
,5,88382948,88383260,1,processed_pseudogene,ENSG00000250306
H3P23,5,88602780,88603117,1,processed_pseudogene,ENSG00000250705
,5,88692651,88692859,1,lncRNA,ENSG00000250555
,5,4436850,4440259,-1,lncRNA,ENSG00000260763
RNA5SP176,5,7047227,7047336,1,rRNA_pseudogene,ENSG00000212258
HNRNPA0,5,137745651,137754363,-1,protein_coding,ENSG00000177733
,5,137755740,137760740,-1,lncRNA,ENSG00000293261
EGFLAM-AS3,5,38345347,38346551,-1,lncRNA,ENSG00000249071
,5,38429892,38430160,-1,processed_pseudogene,ENSG00000248234
RNU6-484P,5,37700331,37700437,-1,snRNA,ENSG00000206743
,5,38197432,38198148,1,processed_pseudogene,ENSG00000276332
EGFLAM-AS4,5,38282264,38290986,-1,lncRNA,ENSG00000248730
,5,37377049,37377971,1,unprocessed_pseudogene,ENSG00000250455
KCTD9P5,5,37505688,37506857,-1,processed_pseudogene,ENSG00000248216
RNU6-1190P,5,37619985,37620088,-1,snRNA,ENSG00000222743
,5,16428536,16432436,1,lncRNA,ENSG00000249737
RNA5SP179,5,16853994,16854114,1,rRNA_pseudogene,ENSG00000253093
RPS26P28,5,16902294,16902641,-1,processed_pseudogene,ENSG00000243538
HSPD1P1,5,21882585,21884310,1,processed_pseudogene,ENSG00000213430
,5,25188059,25188778,-1,lncRNA,ENSG00000285042
,5,25319834,25321346,1,lncRNA,ENSG00000260761
,5,25349841,25350073,1,TEC,ENSG00000279671
,5,25425412,25425599,-1,TEC,ENSG00000279531
RPL19P11,5,31053565,31054153,1,processed_pseudogene,ENSG00000241668
,5,31065970,31066132,-1,processed_pseudogene,ENSG00000253940
DUX4L51,5,31249879,31250987,1,processed_pseudogene,ENSG00000250482
,5,41585882,41587787,-1,processed_pseudogene,ENSG00000251478
,5,41895068,41895599,1,processed_pseudogene,ENSG00000240281
RPSAP38,5,41951313,41952193,-1,processed_pseudogene,ENSG00000239694
Y_RNA,5,41963868,41963969,-1,misc_RNA,ENSG00000199487
MTHFD2P6,5,41967139,41968366,-1,processed_pseudogene,ENSG00000249266
,5,42806394,42806997,1,lncRNA,ENSG00000272234
,5,42729138,42729519,1,processed_pseudogene,ENSG00000270513
,5,1252006,1255976,1,lncRNA,ENSG00000287486
RUFY1-AS1,5,179595904,179603741,-1,lncRNA,ENSG00000244945
,5,17107360,17107789,-1,lncRNA,ENSG00000271892
Y_RNA,5,17117576,17117686,-1,misc_RNA,ENSG00000206814
RNA5SP180,5,17156971,17157071,-1,rRNA_pseudogene,ENSG00000251990
DCAF13P2,5,17202274,17203145,1,processed_pseudogene,ENSG00000250816
RNU6-1003P,5,17240611,17240715,1,snRNA,ENSG00000252908
,5,17353695,17354624,-1,lncRNA,ENSG00000293060
,5,1598127,1598247,1,unprocessed_pseudogene,ENSG00000248126
PDCD6P1,5,1598920,1633984,-1,transcribed_unprocessed_pseudogene,ENSG00000188002
MIR4277,5,1708785,1708868,-1,miRNA,ENSG00000263746
,5,1725149,1728172,1,lncRNA,ENSG00000260066
,5,43287601,43290839,1,lncRNA,ENSG00000261604
,5,43348329,43348672,1,transcribed_processed_pseudogene,ENSG00000188850
,5,50858760,50860020,-1,lncRNA,ENSG00000249405
,5,50903608,50903743,1,processed_pseudogene,ENSG00000270830
,5,50929484,50934521,-1,lncRNA,ENSG00000251601
,5,69186359,69189511,-1,TEC,ENSG00000280187
HMMR-AS1,5,163483065,163494058,-1,lncRNA,ENSG00000251018
,5,82545862,82546310,-1,lncRNA,ENSG00000248393
,5,82586776,82587411,-1,lncRNA,ENSG00000248870
,5,82765404,82766333,1,lncRNA,ENSG00000249100
RPL5P16,5,82777797,82778586,1,processed_pseudogene,ENSG00000240411
,5,82824884,82825184,1,processed_pseudogene,ENSG00000248105
MIR3977,5,82840155,82840224,1,miRNA,ENSG00000283359
,5,82940458,82940983,-1,lncRNA,ENSG00000249857
ST13P12,5,82968888,82977153,1,processed_pseudogene,ENSG00000248400
,5,83049376,83050964,-1,lncRNA,ENSG00000271862
SCARNA18,5,83064204,83064337,-1,snoRNA,ENSG00000238835
,5,92654848,92679141,1,lncRNA,ENSG00000249169
LDHBP3,5,92840807,92841628,-1,processed_pseudogene,ENSG00000248950
CCT7P2,5,92889387,92890840,-1,processed_pseudogene,ENSG00000249958
,5,96165522,96172063,-1,lncRNA,ENSG00000289337
,5,96741079,96742698,-1,lncRNA,ENSG00000249180
,5,96784777,96785999,1,lncRNA,ENSG00000248734
,5,96803688,96806105,1,lncRNA,ENSG00000272109
,5,96525267,96546518,1,lncRNA,ENSG00000293684
,5,99594329,99594740,-1,processed_pseudogene,ENSG00000248236
,5,99594880,99595297,1,processed_pseudogene,ENSG00000248928
RN7SL255P,5,104260531,104260826,-1,misc_RNA,ENSG00000239808
,5,104434772,104435499,1,TEC,ENSG00000278958
,5,104773641,104799772,1,lncRNA,ENSG00000253776
RNU6-334P,5,104780288,104780389,-1,snRNA,ENSG00000252881
RAB9BP1,5,105099473,105100098,1,processed_pseudogene,ENSG00000232159
,5,124707827,124710737,1,lncRNA,ENSG00000249112
,5,125074665,125074980,1,processed_pseudogene,ENSG00000250194
HMGB1P22,5,125265528,125265651,1,processed_pseudogene,ENSG00000250721
RN7SKP117,5,125350868,125351131,-1,misc_RNA,ENSG00000222107
,5,125376828,125377439,-1,lncRNA,ENSG00000250402
,5,135034521,135035894,1,lncRNA,ENSG00000277619
,5,135399280,135401296,1,lncRNA,ENSG00000270021
FAM169A-AS1,5,74865893,74867854,1,lncRNA,ENSG00000271714
,5,74868003,74868695,1,lncRNA,ENSG00000289639
HSPD1P18,5,136381268,136381511,-1,processed_pseudogene,ENSG00000248351
HNRNPA1P13,5,136428892,136429854,1,processed_pseudogene,ENSG00000213568
ANKRD49P3,5,136857628,136858342,1,processed_pseudogene,ENSG00000248616
RNA5SP193,5,136969200,136969306,-1,rRNA_pseudogene,ENSG00000222285
RNU6-236P,5,139717985,139718090,-1,snRNA,ENSG00000200756
,5,139772528,139775406,-1,lncRNA,ENSG00000251387
,5,139848290,139856389,1,lncRNA,ENSG00000250692
,5,1858409,1859890,-1,TEC,ENSG00000279222
CTD-2194D22.4,5,1887332,1900493,1,lncRNA,ENSG00000249326
,5,1931058,1933985,-1,lncRNA,ENSG00000288108
,5,140966212,140966490,-1,lncRNA,ENSG00000279028
,5,141096205,141236089,-1,lncRNA,ENSG00000272154
,5,141183401,141201396,-1,lncRNA,ENSG00000278936
PCDHB1-AS1,5,140990202,141096402,-1,lncRNA,ENSG00000279047
PEARL1,5,141039993,141040905,-1,lncRNA,ENSG00000288892
,5,141350109,141350662,-1,lncRNA,ENSG00000280026
PCDHGB8P,5,141426286,141428258,1,lncRNA,ENSG00000293454
,5,141427295,141427752,-1,lncRNA,ENSG00000279855
DIAPH1-AS1,5,141558311,141565263,1,lncRNA,ENSG00000246422
,5,151509453,151512769,1,lncRNA,ENSG00000271795
FAT2,5,151504092,151591331,-1,protein_coding,ENSG00000086570
SUMO2P6,5,174561776,174562063,1,processed_pseudogene,ENSG00000249031
HIGD1AP3,5,174632932,174633209,1,processed_pseudogene,ENSG00000248929
MIR4634,5,174751734,174751787,1,miRNA,ENSG00000266890
,5,174986295,174987050,1,lncRNA,ENSG00000249403
,5,134399495,134401921,1,lncRNA,ENSG00000248559
,5,10248325,10249915,1,lncRNA,ENSG00000248968
CCT5-AS1,5,10264597,10267146,-1,lncRNA,ENSG00000271980
,5,10541454,10543192,1,TEC,ENSG00000280017
,5,10556582,10556815,1,TEC,ENSG00000279450
NAIPP3,5,69618313,69623446,1,transcribed_unprocessed_pseudogene,ENSG00000248477
,5,69632080,69636399,1,protein_coding,ENSG00000250138
GUSBP3,5,69640266,69679193,-1,transcribed_unprocessed_pseudogene,ENSG00000253203
,5,69653248,69654334,1,unprocessed_pseudogene,ENSG00000248769
,5,69898769,69903085,-1,protein_coding,ENSG00000251158
,5,70487719,70491228,1,protein_coding,ENSG00000293691
,5,70508196,70512509,1,protein_coding,ENSG00000293689
GUSBP18,5,34175822,34218343,-1,transcribed_unprocessed_pseudogene,ENSG00000215158
,5,34190156,34193653,1,protein_coding,ENSG00000215156
GUSBP1,5,21459560,21501826,1,transcribed_unprocessed_pseudogene,ENSG00000183666
,5,21481324,21484011,-1,protein_coding,ENSG00000233974
,5,21569755,21570045,1,lncRNA,ENSG00000272130
,5,100388975,100392895,1,protein_coding,ENSG00000273957
,5,99499070,99499203,1,transcribed_unprocessed_pseudogene,ENSG00000249444
,5,99522398,99525361,-1,protein_coding,ENSG00000206356
,5,57317989,57320020,-1,processed_pseudogene,ENSG00000248586
SALL4P1,5,57422464,57424391,1,processed_pseudogene,ENSG00000250308
ACTBL2,5,57480018,57482811,-1,protein_coding,ENSG00000169067
LNCBRM,5,57574027,57629629,1,lncRNA,ENSG00000249436
,5,57614231,57694738,1,lncRNA,ENSG00000293693
,5,57650632,57750255,1,lncRNA,ENSG00000287709
,5,57751192,57751717,-1,lncRNA,ENSG00000249198
,5,141825708,141826325,-1,lncRNA,ENSG00000278925
RNU6-381P,5,44066624,44066731,-1,snRNA,ENSG00000212561
FGF10-AS1,5,44388732,44413989,1,lncRNA,ENSG00000248464
RN7SL383P,5,44716193,44716486,1,misc_RNA,ENSG00000263556
,5,44752949,44765744,1,lncRNA,ENSG00000248779
,5,44826076,44828592,1,lncRNA,ENSG00000272335
,5,7226156,7229357,-1,lncRNA,ENSG00000286254
Metazoa_SRP,5,7239781,7240018,1,misc_RNA,ENSG00000237611
,5,7272792,7276923,1,lncRNA,ENSG00000285689
,5,7287924,7288477,-1,processed_pseudogene,ENSG00000248775
,5,7290823,7296345,1,transcribed_unprocessed_pseudogene,ENSG00000251250
,5,7299774,7306592,-1,unprocessed_pseudogene,ENSG00000205976
,5,108615144,108686399,-1,lncRNA,ENSG00000293711
SLIT3-AS1,5,169013227,169037998,1,lncRNA,ENSG00000248222
,5,18653792,18674401,-1,lncRNA,ENSG00000293723
,5,172479182,172536448,1,lncRNA,ENSG00000287814
,5,82279462,82386977,1,lncRNA,ENSG00000293465
,5,162424042,163437437,-1,lncRNA,ENSG00000254186
,5,32313330,32314610,1,lncRNA,ENSG00000293806
,5,151924949,152029196,1,lncRNA,ENSG00000293808
,5,151944525,151948225,-1,lncRNA,ENSG00000293830
,5,140157295,140173058,1,lncRNA,ENSG00000254363
,5,10851583,10891401,1,lncRNA,ENSG00000293861
,5,146048417,146049945,-1,lncRNA,ENSG00000293862
,5,77969015,77972327,1,lncRNA,ENSG00000293863
,5,107066125,107100682,-1,lncRNA,ENSG00000293866
,5,172816592,172819958,1,lncRNA,ENSG00000253628
,5,40434353,40436729,-1,lncRNA,ENSG00000293871
MALINC1,5,140071312,140114715,-1,lncRNA,ENSG00000245146
,5,146042406,146042943,-1,lncRNA,ENSG00000293883
FAM151B-DT,5,80411231,80488101,-1,lncRNA,ENSG00000249042
,5,140151834,140157480,-1,lncRNA,ENSG00000293900
,5,134370629,134371509,-1,lncRNA,ENSG00000293902
GUSBP1,5,21341811,21779522,1,lncRNA,ENSG00000291102
LINC02201,5,122628947,122741974,-1,lncRNA,ENSG00000251538
,5,77901533,77924282,-1,lncRNA,ENSG00000293921
IL6ST-DT,5,55995138,56003649,1,lncRNA,ENSG00000227908
,5,137152072,137173397,1,lncRNA,ENSG00000293943
,5,21489753,21497127,-1,lncRNA,ENSG00000293950
LINC02102,5,6686321,6707711,-1,lncRNA,ENSG00000248677
,5,58311788,58312257,1,lncRNA,ENSG00000293971
,5,21504929,21510350,-1,lncRNA,ENSG00000293981
,5,8525143,8561683,1,lncRNA,ENSG00000249782
LINC01950,5,106815197,107011052,-1,lncRNA,ENSG00000251027
,5,106978143,106984050,1,lncRNA,ENSG00000294005
CLMAT3,5,151676945,151725475,1,lncRNA,ENSG00000249035
,5,100399047,100526912,1,lncRNA,ENSG00000249787
,5,173328598,173328995,1,lncRNA,ENSG00000294063
,5,161108415,161109154,1,lncRNA,ENSG00000294073
,5,80407144,80408532,-1,lncRNA,ENSG00000289317
,5,29880475,29894740,1,lncRNA,ENSG00000294076
,5,122475807,122567123,1,lncRNA,ENSG00000294080
,5,76991153,77010516,1,lncRNA,ENSG00000294092
,5,122519870,122564632,-1,lncRNA,ENSG00000294093
SNCAIP-AS3,5,122436497,122479208,-1,lncRNA,ENSG00000250328
,5,127030698,127037518,1,lncRNA,ENSG00000294118
SNCAIP-AS2,5,122317192,122324761,-1,lncRNA,ENSG00000249621
,5,100687163,100694124,1,lncRNA,ENSG00000294124
,5,161808851,161850590,-1,lncRNA,ENSG00000294143
,5,1548415,1558278,1,lncRNA,ENSG00000294192
,5,145920670,145924566,1,lncRNA,ENSG00000294241
LINC03067,5,1594592,1611467,1,lncRNA,ENSG00000271119
,5,156657794,156666616,-1,lncRNA,ENSG00000293586
,5,156714812,156723329,-1,lncRNA,ENSG00000294311
,5,63658386,63879171,-1,lncRNA,ENSG00000294317
,5,129150677,129394114,1,lncRNA,ENSG00000286274
ADAMTS19-AS1,5,129351104,129466096,-1,lncRNA,ENSG00000249421
,5,171623918,171626298,1,lncRNA,ENSG00000294369
,5,6201851,6286607,-1,lncRNA,ENSG00000294384
,5,7995971,8057484,1,lncRNA,ENSG00000294393
,5,166594896,166597734,1,lncRNA,ENSG00000294421
,5,16420338,16425390,1,lncRNA,ENSG00000294439
,5,115953197,115960158,-1,lncRNA,ENSG00000294441
LINCADL,5,115956530,115961294,1,lncRNA,ENSG00000287148
,5,141330288,141341126,-1,lncRNA,ENSG00000294471
,5,115961283,115962099,-1,lncRNA,ENSG00000294487
,5,65482070,65483683,1,lncRNA,ENSG00000294488
,5,115961687,115962443,1,lncRNA,ENSG00000294509
,5,81409972,81419824,1,lncRNA,ENSG00000294521
,5,86821143,86967522,-1,lncRNA,ENSG00000294529
,5,44875917,44877805,1,lncRNA,ENSG00000294562
,5,143240204,143249755,1,lncRNA,ENSG00000294576
,5,117028092,117031109,-1,lncRNA,ENSG00000294589
,5,143241879,143244506,-1,lncRNA,ENSG00000294596
,5,176798880,176811979,-1,lncRNA,ENSG00000294630
,5,52690694,52733131,1,lncRNA,ENSG00000294673
,5,120096951,120098597,-1,lncRNA,ENSG00000294678
,5,142441402,142446155,-1,lncRNA,ENSG00000294693
,5,99076821,99078214,1,lncRNA,ENSG00000294701
,5,142732704,142737461,-1,lncRNA,ENSG00000287203
,5,5314303,5422407,-1,lncRNA,ENSG00000286753
LINC02236,5,6765885,6833120,1,lncRNA,ENSG00000251365
,5,144576976,144581422,1,lncRNA,ENSG00000294775
,5,10221876,10224062,-1,lncRNA,ENSG00000294836
,5,101010111,101042312,-1,lncRNA,ENSG00000294864
,5,172006704,172008003,1,lncRNA,ENSG00000288799
,5,25218973,25445960,-1,lncRNA,ENSG00000248605
,5,101036954,101042243,1,lncRNA,ENSG00000294891
LINC02228,5,25048811,25190956,-1,lncRNA,ENSG00000251273
,5,177782130,177794396,1,lncRNA,ENSG00000249109
,5,141136683,141268592,-1,lncRNA,ENSG00000280029
LINC02211,5,25083207,25324386,1,lncRNA,ENSG00000245662
,5,135731035,135737193,-1,lncRNA,ENSG00000294929
,5,141320866,141329727,1,lncRNA,ENSG00000288095
,5,135641028,135642348,-1,lncRNA,ENSG00000294952
,5,25384062,25432809,1,lncRNA,ENSG00000294958
,5,138461266,138465012,-1,lncRNA,ENSG00000289267
,5,135542969,135543856,-1,lncRNA,ENSG00000294972
,5,1748128,1762801,-1,lncRNA,ENSG00000294973
,5,171854572,171855549,1,lncRNA,ENSG00000294975
,5,18517031,18518186,1,lncRNA,ENSG00000295029
,5,135973666,135994141,1,lncRNA,ENSG00000295057
,5,136021377,136025941,-1,lncRNA,ENSG00000295076
,5,141682288,141683437,1,lncRNA,ENSG00000289478
,5,135997918,136001790,-1,lncRNA,ENSG00000295093
,5,38660564,38661079,1,lncRNA,ENSG00000295134
,5,168886548,168892253,1,lncRNA,ENSG00000295146
PKD2L2-DT,5,137757764,137889434,-1,lncRNA,ENSG00000250159
,5,13579304,13580421,1,lncRNA,ENSG00000295198
NPY6R,5,137801192,137860070,1,lncRNA,ENSG00000293504
,5,137679086,137703982,1,lncRNA,ENSG00000295218
,5,137754489,137755691,1,lncRNA,ENSG00000295236
,5,128246009,128249230,1,lncRNA,ENSG00000295238
,5,138455439,138458528,-1,lncRNA,ENSG00000295261
,5,112219335,112257309,1,lncRNA,ENSG00000251076
,5,2558708,2559874,-1,lncRNA,ENSG00000295272
,5,71744656,71787273,1,lncRNA,ENSG00000295276
,5,138456963,138457883,1,lncRNA,ENSG00000295283
,5,71750112,71762718,1,lncRNA,ENSG00000295300
,5,15885387,15902125,-1,lncRNA,ENSG00000295307
,5,71747281,71749857,-1,lncRNA,ENSG00000295318
,5,180689216,180717975,1,lncRNA,ENSG00000295323
,5,98792861,98841934,-1,lncRNA,ENSG00000279232
,5,141191599,141194153,-1,lncRNA,ENSG00000279375
,5,98840047,98868869,1,lncRNA,ENSG00000295348
,5,137127212,137131168,1,lncRNA,ENSG00000295352
,5,51219078,51226573,-1,lncRNA,ENSG00000295356
ARHGAP26-AS1,5,142859600,142871204,-1,lncRNA,ENSG00000226272
,5,142809155,142810155,-1,lncRNA,ENSG00000295399
,5,149654544,149658864,1,lncRNA,ENSG00000295400
,5,85291407,85336266,-1,lncRNA,ENSG00000295462
,5,14872968,14873429,1,lncRNA,ENSG00000295481
PRR7-AS1,5,177433655,177455513,-1,lncRNA,ENSG00000246334
,5,108746938,108748735,-1,lncRNA,ENSG00000295516
,5,172173813,172175485,-1,lncRNA,ENSG00000295530
CPLANE1-AS1,5,37248903,37254845,1,lncRNA,ENSG00000286193
,5,51394319,51665088,-1,lncRNA,ENSG00000288035
,5,51465294,51469851,1,lncRNA,ENSG00000295579
,5,177611240,177619754,1,lncRNA,ENSG00000247679
NIHCOLE,5,104063083,104430245,1,lncRNA,ENSG00000251026
,5,132066405,132068767,1,lncRNA,ENSG00000295603
,5,71873397,71885373,1,lncRNA,ENSG00000295615
,5,69906514,69916160,-1,lncRNA,ENSG00000295663
,5,69864255,69872771,-1,lncRNA,ENSG00000295696
,5,58066965,58069677,-1,lncRNA,ENSG00000295698
ZBED3-AS1,5,77086688,77166909,1,lncRNA,ENSG00000250802
ERCC8-AS1,5,60917424,60919577,1,lncRNA,ENSG00000233847
,5,154739202,154740716,1,lncRNA,ENSG00000295720
LINC01942,5,173689444,173778810,1,lncRNA,ENSG00000253428
,5,180467156,180493692,1,lncRNA,ENSG00000289839
LINC01484,5,173707614,173746279,-1,lncRNA,ENSG00000253686
,5,173757562,173878939,1,lncRNA,ENSG00000287003
,5,69181432,69189809,-1,lncRNA,ENSG00000295746
,5,141718587,141794173,-1,lncRNA,ENSG00000286736
,5,173837883,173873225,-1,lncRNA,ENSG00000295760
,5,57072837,57133097,1,lncRNA,ENSG00000295770
,5,141784924,141804658,1,lncRNA,ENSG00000295775
LINC01485,5,173778527,173809039,-1,lncRNA,ENSG00000254211
,5,135446026,135458735,1,lncRNA,ENSG00000249639
,5,173815442,173825351,-1,lncRNA,ENSG00000295805
,5,168579640,168585567,1,lncRNA,ENSG00000295807
,5,175471414,175475405,-1,lncRNA,ENSG00000286350
,5,3081001,3092661,-1,lncRNA,ENSG00000295848
,5,180416949,180443240,1,lncRNA,ENSG00000250509
,5,99407875,99410219,-1,lncRNA,ENSG00000295885
,5,172749128,172768097,1,lncRNA,ENSG00000253295
P4HA2-AS1,5,132184876,132192808,1,lncRNA,ENSG00000237714
,5,123283664,123286034,-1,lncRNA,ENSG00000295918
,5,58965833,58967970,-1,lncRNA,ENSG00000295929
,5,157859219,157861814,1,lncRNA,ENSG00000295935
DAP-DT,5,10757714,10770295,1,lncRNA,ENSG00000272324
,5,150449774,150450294,1,lncRNA,ENSG00000295975
,5,1639621,1645511,-1,lncRNA,ENSG00000288549
LINC02121,5,5068559,5078495,-1,lncRNA,ENSG00000250529
,5,13249223,13252999,-1,lncRNA,ENSG00000296077
,5,13248481,13250411,1,lncRNA,ENSG00000296089
,5,77852683,77882902,1,lncRNA,ENSG00000296090
,5,39074464,39076109,1,lncRNA,ENSG00000289196
LINC02208,5,118000253,118562203,-1,lncRNA,ENSG00000250891
,5,53297872,53326568,-1,lncRNA,ENSG00000285831
,5,117031189,117077919,1,lncRNA,ENSG00000250949
,5,53298039,53319914,1,lncRNA,ENSG00000296119
,5,118329025,118357223,1,lncRNA,ENSG00000296124
,5,118459736,118461040,1,lncRNA,ENSG00000296143
,5,35678249,35854374,-1,lncRNA,ENSG00000248969
,5,34245171,34301133,1,lncRNA,ENSG00000286543
,5,4007788,4012384,-1,lncRNA,ENSG00000296168
,5,173243040,173244854,-1,lncRNA,ENSG00000289493
,5,107772568,107790401,1,lncRNA,ENSG00000296200
,5,25745220,25801735,1,lncRNA,ENSG00000296327
,5,133111055,133124490,-1,lncRNA,ENSG00000251616
,5,26710963,26750016,-1,lncRNA,ENSG00000251033
,5,71098681,71121334,1,lncRNA,ENSG00000296380
LINC02101,5,58094447,58259554,-1,lncRNA,ENSG00000248132
,5,71220358,71227541,1,lncRNA,ENSG00000296401
,5,58114598,58198059,1,lncRNA,ENSG00000286853
ADAMTS16-DT,5,5132084,5140808,-1,lncRNA,ENSG00000250579
,5,58151205,58153318,-1,lncRNA,ENSG00000296424
,5,55712460,55715210,1,lncRNA,ENSG00000296426
,5,58245080,58245783,1,lncRNA,ENSG00000296446
,5,3694518,3709890,-1,lncRNA,ENSG00000296494
,5,146307098,146376980,-1,lncRNA,ENSG00000250025
,5,45181937,45197416,1,lncRNA,ENSG00000296515
,5,89913561,90017763,-1,lncRNA,ENSG00000296522
