gene_id	gate_type	complexity_score
ENSG00000155368	SIMPLE_AND	1
ENSG00000144451	INCONSISTENT	2
ENSG00000135624	SIMPLE_AND	1
ENSG00000115468	INCONSISTENT	2
ENSG00000196834	NULL	-1
ENSG00000170802	SIMPLE_AND	1
ENSG00000171303	REPRESSED	1
ENSG00000179915	NULL	-1
ENSG00000115355	SIMPLE_AND	1
ENSG00000078098	NULL	-1
ENSG00000036257	SIMPLE_AND	1
ENSG00000284600	NULL	-1
ENSG00000232057	NULL	-1
ENSG00000225619	NULL	-1
ENSG00000186487	NULL	-1
ENSG00000144130	INCONSISTENT	1
ENSG00000238542	NULL	-1
ENSG00000115904	SIMPLE_AND	1
ENSG00000155657	NULL	-1
ENSG00000169994	NULL	-1
ENSG00000185304	INCONSISTENT	1
ENSG00000174279	REPRESSED	1
ENSG00000188010	INCONSISTENT	2
ENSG00000173567	INCONSISTENT	2
ENSG00000242515	NULL	-1
ENSG00000115520	INCONSISTENT	2
ENSG00000205221	NULL	-1
ENSG00000163492	NULL	-1
ENSG00000182177	NULL	-1
ENSG00000072182	INCONSISTENT	2
ENSG00000138068	INCONSISTENT	2
ENSG00000119772	BIVALENT	4
ENSG00000224844	NULL	-1
ENSG00000115648	NULL	-1
ENSG00000222449	NULL	-1
ENSG00000071677	NULL	-1
ENSG00000124839	REPRESSED	1
ENSG00000234949	NULL	-1
ENSG00000230286	INCONSISTENT	1
ENSG00000084764	SIMPLE_AND	1
ENSG00000205500	INCONSISTENT	1
ENSG00000119777	SIMPLE_AND	1
ENSG00000084693	NULL	-1
ENSG00000231636	INCONSISTENT	2
ENSG00000272056	INCONSISTENT	2
ENSG00000229122	INCONSISTENT	1
ENSG00000272148	INCONSISTENT	2
ENSG00000228474	SIMPLE_AND	1
ENSG00000138080	INCONSISTENT	1
ENSG00000138028	NULL	-1
ENSG00000143994	BIVALENT	4
ENSG00000138073	SIMPLE_AND	1
ENSG00000186143	NULL	-1
ENSG00000163792	NULL	-1
ENSG00000236099	NULL	-1
ENSG00000138074	SIMPLE_AND	1
ENSG00000084774	SIMPLE_AND	1
ENSG00000115194	REPRESSED	1
ENSG00000163793	REPRESSED	1
ENSG00000138100	NULL	-1
ENSG00000163794	NULL	-1
ENSG00000115204	SIMPLE_AND	1
ENSG00000236107	NULL	-1
ENSG00000169432	INCONSISTENT	2
ENSG00000283657	NULL	-1
ENSG00000138085	SIMPLE_AND	1
ENSG00000155755	INCONSISTENT	2
ENSG00000177917	SIMPLE_AND	1
ENSG00000277701	NULL	-1
ENSG00000237837	NULL	-1
ENSG00000271351	NULL	-1
ENSG00000276050	NULL	-1
ENSG00000271015	NULL	-1
ENSG00000270252	REPRESSED	1
ENSG00000271569	NULL	-1
ENSG00000270450	NULL	-1
ENSG00000278537	NULL	-1
ENSG00000270187	NULL	-1
ENSG00000230606	NULL	-1
ENSG00000278766	NULL	-1
ENSG00000235833	NULL	-1
ENSG00000228970	NULL	-1
ENSG00000135940	SIMPLE_AND	1
ENSG00000115073	SIMPLE_AND	1
ENSG00000228486	INCONSISTENT	2
ENSG00000201806	INCONSISTENT	2
ENSG00000196912	INCONSISTENT	2
ENSG00000235584	NULL	-1
ENSG00000232931	NULL	-1
ENSG00000169554	SIMPLE_AND	1
ENSG00000174501	SIMPLE_AND	1
ENSG00000153086	NULL	-1
ENSG00000263783	NULL	-1
ENSG00000176601	NULL	-1
ENSG00000115839	SIMPLE_AND	1
ENSG00000208308	NULL	-1
ENSG00000200283	NULL	-1
ENSG00000179270	NULL	-1
ENSG00000229224	REPRESSED	1
ENSG00000144152	REPRESSED	1
ENSG00000278962	COMPLEX	3
ENSG00000144161	INCONSISTENT	2
ENSG00000188177	INCONSISTENT	2
ENSG00000235258	NULL	-1
ENSG00000236555	NULL	-1
ENSG00000136546	NULL	-1
ENSG00000236634	INCONSISTENT	1
ENSG00000237843	INCONSISTENT	1
ENSG00000223890	NULL	-1
ENSG00000116117	INCONSISTENT	1
ENSG00000023228	SIMPLE_AND	1
ENSG00000231955	NULL	-1
ENSG00000237580	NULL	-1
ENSG00000114942	SIMPLE_AND	1
ENSG00000277502	INCONSISTENT	2
ENSG00000281780	INCONSISTENT	2
ENSG00000207047	INCONSISTENT	2
ENSG00000207406	INCONSISTENT	2
ENSG00000183671	NULL	-1
ENSG00000279220	REPRESSED	1
ENSG00000222496	NULL	-1
ENSG00000159186	NULL	-1
ENSG00000224070	REPRESSED	1
ENSG00000252716	REPRESSED	1
ENSG00000204186	BIVALENT	4
ENSG00000180105	NULL	-1
ENSG00000234491	NULL	-1
ENSG00000138356	NULL	-1
ENSG00000284084	NULL	-1
ENSG00000201737	NULL	-1
ENSG00000230408	INCONSISTENT	2
ENSG00000082153	SIMPLE_AND	1
ENSG00000115295	REPRESSED	1
ENSG00000163464	REPRESSED	1
ENSG00000224159	NULL	-1
ENSG00000163466	SIMPLE_AND	1
ENSG00000261338	NULL	-1
ENSG00000179921	INCONSISTENT	1
ENSG00000127837	SIMPLE_AND	1
ENSG00000135926	SIMPLE_AND	1
ENSG00000284173	NULL	-1
ENSG00000237281	NULL	-1
ENSG00000278524	NULL	-1
ENSG00000230580	NULL	-1
ENSG00000018280	NULL	-1
ENSG00000144579	SIMPLE_AND	1
ENSG00000273361	INCONSISTENT	2
ENSG00000199121	INCONSISTENT	2
ENSG00000127831	INCONSISTENT	1
ENSG00000127838	SIMPLE_AND	1
ENSG00000158428	NULL	-1
ENSG00000172318	INCONSISTENT	1
ENSG00000228222	INCONSISTENT	1
ENSG00000238357	NULL	-1
ENSG00000214211	NULL	-1
ENSG00000235335	SIMPLE_AND	1
ENSG00000230299	NULL	-1
ENSG00000246575	NULL	-1
ENSG00000152291	SIMPLE_AND	1
ENSG00000239143	NULL	-1
ENSG00000270532	NULL	-1
ENSG00000042445	SIMPLE_AND	1
ENSG00000115459	INCONSISTENT	2
ENSG00000271014	NULL	-1
ENSG00000273196	NULL	-1
ENSG00000042493	SIMPLE_AND	1
ENSG00000229648	NULL	-1
ENSG00000168906	SIMPLE_AND	1
ENSG00000118640	SIMPLE_AND	1
ENSG00000168899	INCONSISTENT	1
ENSG00000168894	SIMPLE_AND	1
ENSG00000168890	INCONSISTENT	2
ENSG00000168883	SIMPLE_AND	1
ENSG00000168887	SIMPLE_AND	1
ENSG00000168878	NULL	-1
ENSG00000115523	NULL	-1
ENSG00000203363	NULL	-1
ENSG00000169507	INCONSISTENT	1
ENSG00000152292	INCONSISTENT	2
ENSG00000284407	INCONSISTENT	2
ENSG00000244384	REPRESSED	1
ENSG00000135930	SIMPLE_AND	1
ENSG00000207456	NULL	-1
ENSG00000143942	INCONSISTENT	2
ENSG00000265452	NULL	-1
ENSG00000119737	NULL	-1
ENSG00000068878	SIMPLE_AND	1
ENSG00000068912	SIMPLE_AND	1
ENSG00000283591	NULL	-1
ENSG00000152689	INCONSISTENT	1
ENSG00000119812	SIMPLE_AND	1
ENSG00000238038	INCONSISTENT	1
ENSG00000187999	NULL	-1
ENSG00000239649	NULL	-1
ENSG00000202382	NULL	-1
ENSG00000278590	NULL	-1
ENSG00000207207	INCONSISTENT	1
ENSG00000244399	NULL	-1
ENSG00000199936	NULL	-1
ENSG00000276281	NULL	-1
ENSG00000115486	SIMPLE_AND	1
ENSG00000119771	INCONSISTENT	1
ENSG00000073737	NULL	-1
ENSG00000082438	INCONSISTENT	1
ENSG00000115607	INCONSISTENT	1
ENSG00000079150	INCONSISTENT	2
ENSG00000091409	BIVALENT	4
ENSG00000226321	NULL	-1
ENSG00000115762	SIMPLE_AND	1
ENSG00000123989	SIMPLE_AND	1
ENSG00000205795	BIVALENT	4
ENSG00000214842	INCONSISTENT	2
ENSG00000144057	NULL	-1
ENSG00000146205	NULL	-1
ENSG00000185038	NULL	-1
ENSG00000256977	NULL	-1
ENSG00000162972	SIMPLE_AND	1
ENSG00000138101	BIVALENT	4
ENSG00000222032	NULL	-1
ENSG00000226363	REPRESSED	1
ENSG00000223751	INCONSISTENT	2
ENSG00000205054	REPRESSED	1
ENSG00000234028	INCONSISTENT	2
ENSG00000230838	NULL	-1
ENSG00000224568	NULL	-1
ENSG00000236106	NULL	-1
ENSG00000236790	REPRESSED	1
ENSG00000225649	NULL	-1
ENSG00000235597	NULL	-1
ENSG00000181798	INCONSISTENT	2
ENSG00000230695	INCONSISTENT	1
ENSG00000259439	REPRESSED	1
ENSG00000233611	INCONSISTENT	1
ENSG00000228857	INCONSISTENT	2
ENSG00000223734	INCONSISTENT	2
ENSG00000231908	INCONSISTENT	2
ENSG00000225439	INCONSISTENT	2
ENSG00000231689	NULL	-1
ENSG00000238217	NULL	-1
ENSG00000233766	INCONSISTENT	2
ENSG00000228496	NULL	-1
ENSG00000235997	REPRESSED	1
ENSG00000285373	INCONSISTENT	1
ENSG00000229941	NULL	-1
ENSG00000236664	NULL	-1
ENSG00000213962	NULL	-1
ENSG00000229744	NULL	-1
ENSG00000206788	NULL	-1
ENSG00000249909	NULL	-1
ENSG00000227241	NULL	-1
ENSG00000155636	INCONSISTENT	2
ENSG00000223096	NULL	-1
ENSG00000128655	NULL	-1
ENSG00000237751	NULL	-1
ENSG00000277764	BIVALENT	4
ENSG00000116035	BIVALENT	4
ENSG00000116039	NULL	-1
ENSG00000258881	INCONSISTENT	2
ENSG00000239322	INCONSISTENT	1
ENSG00000226186	REPRESSED	1
ENSG00000241159	INCONSISTENT	1
ENSG00000144031	INCONSISTENT	2
ENSG00000228384	INCONSISTENT	2
ENSG00000236469	NULL	-1
ENSG00000234485	REPRESSED	1
ENSG00000234896	REPRESSED	1
ENSG00000124357	NULL	-1
ENSG00000124370	INCONSISTENT	2
ENSG00000233870	NULL	-1
ENSG00000136699	SIMPLE_AND	1
ENSG00000200550	NULL	-1
ENSG00000162882	NULL	-1
ENSG00000226491	REPRESSED	1
ENSG00000232202	INCONSISTENT	1
ENSG00000162881	NULL	-1
ENSG00000227028	NULL	-1
ENSG00000235653	NULL	-1
ENSG00000285898	NULL	-1
ENSG00000233128	NULL	-1
ENSG00000231331	NULL	-1
ENSG00000232594	NULL	-1
ENSG00000233105	NULL	-1
ENSG00000224585	NULL	-1
ENSG00000233447	NULL	-1
ENSG00000235186	NULL	-1
ENSG00000277591	NULL	-1
ENSG00000233850	REPRESSED	1
ENSG00000172005	REPRESSED	1
ENSG00000231062	NULL	-1
ENSG00000275111	INCONSISTENT	2
ENSG00000275768	NULL	-1
ENSG00000155066	NULL	-1
ENSG00000235129	NULL	-1
ENSG00000115042	SIMPLE_AND	1
ENSG00000248821	NULL	-1
ENSG00000233275	NULL	-1
ENSG00000227120	NULL	-1
ENSG00000115207	SIMPLE_AND	1
ENSG00000234818	NULL	-1
ENSG00000243819	INCONSISTENT	2
ENSG00000277446	INCONSISTENT	2
ENSG00000236162	REPRESSED	1
ENSG00000143882	REPRESSED	1
ENSG00000239053	REPRESSED	1
ENSG00000272275	NULL	-1
ENSG00000143870	NULL	-1
ENSG00000238962	REPRESSED	1
ENSG00000271952	NULL	-1
ENSG00000232056	NULL	-1
ENSG00000270488	NULL	-1
ENSG00000115761	SIMPLE_AND	1
ENSG00000135968	SIMPLE_AND	1
ENSG00000214184	INCONSISTENT	2
ENSG00000228763	NULL	-1
ENSG00000233648	NULL	-1
ENSG00000235644	NULL	-1
ENSG00000163006	SIMPLE_AND	1
ENSG00000227470	NULL	-1
ENSG00000169756	SIMPLE_AND	1
ENSG00000118260	SIMPLE_AND	1
ENSG00000144401	SIMPLE_AND	1
ENSG00000223433	NULL	-1
ENSG00000224137	NULL	-1
ENSG00000199251	NULL	-1
ENSG00000213082	NULL	-1
ENSG00000200764	NULL	-1
ENSG00000163249	INCONSISTENT	2
ENSG00000272851	NULL	-1
ENSG00000284079	NULL	-1
ENSG00000163251	SIMPLE_AND	1
ENSG00000185674	NULL	-1
ENSG00000222418	NULL	-1
ENSG00000242121	NULL	-1
ENSG00000252452	NULL	-1
ENSG00000199781	NULL	-1
ENSG00000182600	NULL	-1
ENSG00000223935	BIVALENT	4
ENSG00000237217	NULL	-1
ENSG00000119862	BIVALENT	4
ENSG00000223863	REPRESSED	1
ENSG00000283204	INCONSISTENT	2
ENSG00000252414	NULL	-1
ENSG00000233694	INCONSISTENT	2
ENSG00000179833	INCONSISTENT	2
ENSG00000226756	INCONSISTENT	2
ENSG00000227791	NULL	-1
ENSG00000231735	REPRESSED	1
ENSG00000236391	INCONSISTENT	2
ENSG00000115252	NULL	-1
ENSG00000264324	NULL	-1
ENSG00000188687	REPRESSED	1
ENSG00000152133	INCONSISTENT	2
ENSG00000229434	NULL	-1
ENSG00000236231	NULL	-1
ENSG00000283203	NULL	-1
ENSG00000252027	NULL	-1
ENSG00000207303	NULL	-1
ENSG00000235042	INCONSISTENT	2
ENSG00000232485	INCONSISTENT	2
ENSG00000241520	NULL	-1
ENSG00000197756	SIMPLE_AND	1
ENSG00000224391	REPRESSED	1
ENSG00000225794	NULL	-1
ENSG00000235444	NULL	-1
ENSG00000115457	REPRESSED	1
ENSG00000115461	NULL	-1
ENSG00000237930	NULL	-1
ENSG00000222832	INCONSISTENT	1
ENSG00000234588	NULL	-1
ENSG00000231597	NULL	-1
ENSG00000118245	NULL	-1
ENSG00000223874	NULL	-1
ENSG00000237479	NULL	-1
ENSG00000236295	NULL	-1
ENSG00000279015	NULL	-1
ENSG00000230621	NULL	-1
ENSG00000144460	NULL	-1
ENSG00000119844	SIMPLE_AND	1
ENSG00000204705	NULL	-1
ENSG00000277747	NULL	-1
ENSG00000234903	NULL	-1
ENSG00000144010	NULL	-1
ENSG00000233459	NULL	-1
ENSG00000233031	NULL	-1
ENSG00000178562	NULL	-1
ENSG00000224791	NULL	-1
ENSG00000213925	NULL	-1
ENSG00000206970	NULL	-1
ENSG00000144048	INCONSISTENT	2
ENSG00000237383	NULL	-1
ENSG00000227265	NULL	-1
ENSG00000213355	NULL	-1
ENSG00000234837	NULL	-1
ENSG00000235571	NULL	-1
ENSG00000064012	SIMPLE_AND	1
ENSG00000222017	NULL	-1
ENSG00000247626	SIMPLE_AND	1
ENSG00000152430	NULL	-1
ENSG00000237262	REPRESSED	1
ENSG00000227347	NULL	-1
ENSG00000003400	SIMPLE_AND	1
ENSG00000121966	INCONSISTENT	1
ENSG00000279024	NULL	-1
ENSG00000230037	NULL	-1
ENSG00000273063	INCONSISTENT	2
ENSG00000233426	NULL	-1
ENSG00000225226	NULL	-1
ENSG00000226674	NULL	-1
ENSG00000234940	NULL	-1
ENSG00000276706	INCONSISTENT	1
ENSG00000235352	NULL	-1
ENSG00000268580	NULL	-1
ENSG00000235435	NULL	-1
ENSG00000214064	NULL	-1
ENSG00000225107	NULL	-1
ENSG00000226218	NULL	-1
ENSG00000234119	NULL	-1
ENSG00000233842	NULL	-1
ENSG00000279876	NULL	-1
ENSG00000251905	NULL	-1
ENSG00000230559	NULL	-1
ENSG00000227134	NULL	-1
ENSG00000198526	NULL	-1
ENSG00000231040	NULL	-1
ENSG00000271583	NULL	-1
ENSG00000207225	NULL	-1
ENSG00000207161	NULL	-1
ENSG00000202074	NULL	-1
ENSG00000253083	NULL	-1
ENSG00000257207	NULL	-1
ENSG00000256671	NULL	-1
ENSG00000231583	NULL	-1
ENSG00000183054	NULL	-1
ENSG00000226847	NULL	-1
ENSG00000229641	NULL	-1
ENSG00000115392	SIMPLE_AND	1
ENSG00000163599	NULL	-1
ENSG00000252214	NULL	-1
ENSG00000115317	SIMPLE_AND	1
ENSG00000115325	SIMPLE_AND	1
ENSG00000213486	REPRESSED	1
ENSG00000227361	NULL	-1
ENSG00000229831	NULL	-1
ENSG00000170264	INCONSISTENT	2
ENSG00000230702	BIVALENT	4
ENSG00000277498	REPRESSED	1
ENSG00000115484	SIMPLE_AND	1
ENSG00000236498	NULL	-1
ENSG00000278523	NULL	-1
ENSG00000136688	REPRESSED	1
ENSG00000236124	REPRESSED	1
ENSG00000232090	NULL	-1
ENSG00000136694	NULL	-1
ENSG00000136696	NULL	-1
ENSG00000136697	NULL	-1
ENSG00000201805	NULL	-1
ENSG00000136689	REPRESSED	1
ENSG00000144354	SIMPLE_AND	1
ENSG00000136695	NULL	-1
ENSG00000227227	BIVALENT	4
ENSG00000144369	BIVALENT	4
ENSG00000138448	SIMPLE_AND	1
ENSG00000283586	NULL	-1
ENSG00000285843	NULL	-1
ENSG00000114993	INCONSISTENT	2
ENSG00000238259	NULL	-1
ENSG00000198648	BIVALENT	4
ENSG00000115267	INCONSISTENT	1
ENSG00000180871	NULL	-1
ENSG00000188282	NULL	-1
ENSG00000214821	NULL	-1
ENSG00000213981	NULL	-1
ENSG00000275414	NULL	-1
ENSG00000222033	COMPLEX	4
ENSG00000204335	COMPLEX	4
ENSG00000128692	NULL	-1
ENSG00000222509	NULL	-1
ENSG00000128683	NULL	-1
ENSG00000235934	INCONSISTENT	1
ENSG00000115806	COMPLEX	4
ENSG00000091106	NULL	-1
ENSG00000204334	INCONSISTENT	1
ENSG00000228203	INCONSISTENT	2
ENSG00000153201	SIMPLE_AND	1
ENSG00000201610	REPRESSED	1
ENSG00000264010	REPRESSED	1
ENSG00000251718	REPRESSED	1
ENSG00000285626	REPRESSED	1
ENSG00000239899	REPRESSED	1
ENSG00000134318	NULL	-1
ENSG00000169618	INCONSISTENT	1
ENSG00000163219	INCONSISTENT	2
ENSG00000283994	NULL	-1
ENSG00000231758	NULL	-1
ENSG00000257277	NULL	-1
ENSG00000257226	NULL	-1
ENSG00000236356	NULL	-1
ENSG00000200287	NULL	-1
ENSG00000232377	NULL	-1
ENSG00000144524	SIMPLE_AND	1
ENSG00000237477	NULL	-1
ENSG00000214070	NULL	-1
ENSG00000115866	SIMPLE_AND	1
ENSG00000159374	NULL	-1
ENSG00000135622	BIVALENT	4
ENSG00000224646	NULL	-1
ENSG00000116106	NULL	-1
ENSG00000226726	NULL	-1
ENSG00000272944	NULL	-1
ENSG00000230406	NULL	-1
ENSG00000138379	NULL	-1
ENSG00000151689	NULL	-1
ENSG00000198130	NULL	-1
ENSG00000187231	BIVALENT	4
ENSG00000121964	INCONSISTENT	2
ENSG00000114999	SIMPLE_AND	1
ENSG00000125630	SIMPLE_AND	1
ENSG00000207383	NULL	-1
ENSG00000125611	INCONSISTENT	2
ENSG00000243389	NULL	-1
ENSG00000228251	NULL	-1
ENSG00000169607	INCONSISTENT	2
ENSG00000115008	NULL	-1
ENSG00000115211	SIMPLE_AND	1
ENSG00000244125	NULL	-1
ENSG00000228134	NULL	-1
ENSG00000229781	NULL	-1
ENSG00000115919	INCONSISTENT	1
ENSG00000270390	NULL	-1
ENSG00000075884	NULL	-1
ENSG00000224288	NULL	-1
ENSG00000226839	NULL	-1
ENSG00000224852	NULL	-1
ENSG00000232772	NULL	-1
ENSG00000236300	NULL	-1
ENSG00000227557	NULL	-1
ENSG00000225476	NULL	-1
ENSG00000284167	NULL	-1
ENSG00000231766	NULL	-1
ENSG00000257284	NULL	-1
ENSG00000228655	NULL	-1
ENSG00000163596	INCONSISTENT	2
ENSG00000173163	INCONSISTENT	2
ENSG00000229839	NULL	-1
ENSG00000242735	NULL	-1
ENSG00000271657	NULL	-1
ENSG00000266097	NULL	-1
ENSG00000236307	NULL	-1
ENSG00000153208	INCONSISTENT	1
ENSG00000240183	NULL	-1
ENSG00000225496	NULL	-1
ENSG00000232277	NULL	-1
ENSG00000144136	SIMPLE_AND	1
ENSG00000116001	SIMPLE_AND	1
ENSG00000116005	INCONSISTENT	2
ENSG00000152154	BIVALENT	4
ENSG00000138050	INCONSISTENT	2
ENSG00000144285	NULL	-1
ENSG00000199687	REPRESSED	1
ENSG00000168874	REPRESSED	1
ENSG00000278783	REPRESSED	1
ENSG00000115525	NULL	-1
ENSG00000084734	INCONSISTENT	1
ENSG00000243147	INCONSISTENT	2
ENSG00000171174	INCONSISTENT	2
ENSG00000270846	NULL	-1
ENSG00000265321	NULL	-1
ENSG00000270528	NULL	-1
ENSG00000277035	NULL	-1
ENSG00000223522	NULL	-1
ENSG00000225991	NULL	-1
ENSG00000229951	INCONSISTENT	2
ENSG00000075426	INCONSISTENT	2
ENSG00000270640	NULL	-1
ENSG00000270210	REPRESSED	1
ENSG00000227938	NULL	-1
ENSG00000163803	NULL	-1
ENSG00000242915	NULL	-1
ENSG00000230730	NULL	-1
ENSG00000222232	INCONSISTENT	1
ENSG00000226833	INCONSISTENT	2
ENSG00000163806	NULL	-1
ENSG00000273233	NULL	-1
ENSG00000171103	INCONSISTENT	2
ENSG00000163811	SIMPLE_AND	1
ENSG00000264994	NULL	-1
ENSG00000265145	NULL	-1
ENSG00000222224	NULL	-1
ENSG00000265706	NULL	-1
ENSG00000189350	INCONSISTENT	1
ENSG00000233581	REPRESSED	1
ENSG00000138375	SIMPLE_AND	1
ENSG00000214694	NULL	-1
ENSG00000222005	INCONSISTENT	2
ENSG00000171150	INCONSISTENT	2
ENSG00000226548	INCONSISTENT	1
ENSG00000228925	NULL	-1
ENSG00000180398	SIMPLE_AND	1
ENSG00000272814	INCONSISTENT	1
ENSG00000233845	NULL	-1
ENSG00000239605	NULL	-1
ENSG00000273269	INCONSISTENT	2
ENSG00000225187	NULL	-1
ENSG00000143933	SIMPLE_AND	1
ENSG00000236824	SIMPLE_AND	1
ENSG00000119888	SIMPLE_AND	1
ENSG00000222685	INCONSISTENT	2
ENSG00000207923	NULL	-1
ENSG00000277396	NULL	-1
ENSG00000135636	INCONSISTENT	2
ENSG00000115041	NULL	-1
ENSG00000135905	NULL	-1
ENSG00000227107	NULL	-1
ENSG00000124831	REPRESSED	1
ENSG00000135899	NULL	-1
ENSG00000115415	SIMPLE_AND	1
ENSG00000280537	INCONSISTENT	1
ENSG00000187736	SIMPLE_AND	1
ENSG00000124383	SIMPLE_AND	1
ENSG00000230552	NULL	-1
ENSG00000237053	NULL	-1
ENSG00000223777	NULL	-1
ENSG00000279205	NULL	-1
ENSG00000227098	NULL	-1
ENSG00000206866	NULL	-1
ENSG00000068724	INCONSISTENT	2
ENSG00000235734	NULL	-1
ENSG00000238719	INCONSISTENT	1
ENSG00000115085	NULL	-1
ENSG00000221843	INCONSISTENT	1
ENSG00000115935	INCONSISTENT	1
ENSG00000144029	SIMPLE_AND	1
ENSG00000144026	INCONSISTENT	2
ENSG00000196504	SIMPLE_AND	1
ENSG00000205639	INCONSISTENT	2
ENSG00000163026	SIMPLE_AND	1
ENSG00000222940	INCONSISTENT	2
ENSG00000119782	INCONSISTENT	2
ENSG00000115128	SIMPLE_AND	1
ENSG00000219626	INCONSISTENT	2
ENSG00000115129	INCONSISTENT	2
ENSG00000176732	INCONSISTENT	2
ENSG00000276087	INCONSISTENT	2
ENSG00000232642	NULL	-1
ENSG00000223754	REPRESSED	1
ENSG00000198399	SIMPLE_AND	1
ENSG00000242628	NULL	-1
ENSG00000251805	NULL	-1
ENSG00000232963	NULL	-1
ENSG00000233747	NULL	-1
ENSG00000186453	NULL	-1
ENSG00000163798	SIMPLE_AND	1
ENSG00000177994	INCONSISTENT	1
ENSG00000115306	SIMPLE_OR	0
ENSG00000228108	NULL	-1
ENSG00000237887	NULL	-1
ENSG00000234943	NULL	-1
ENSG00000214595	BIVALENT	5
ENSG00000115310	SIMPLE_AND	1
ENSG00000200086	NULL	-1
ENSG00000169764	SIMPLE_AND	1
ENSG00000068615	REPRESSED	1
ENSG00000115561	COMPLEX	4
ENSG00000200563	NULL	-1
ENSG00000228363	COMPLEX	4
ENSG00000239305	INCONSISTENT	2
ENSG00000144233	INCONSISTENT	2
ENSG00000063660	INCONSISTENT	1
ENSG00000218416	NULL	-1
ENSG00000207611	NULL	-1
ENSG00000178623	INCONSISTENT	1
ENSG00000241524	REPRESSED	1
ENSG00000237024	NULL	-1
ENSG00000201076	NULL	-1
ENSG00000267520	NULL	-1
ENSG00000237522	NULL	-1
ENSG00000232713	NULL	-1
ENSG00000162927	INCONSISTENT	2
ENSG00000222251	NULL	-1
ENSG00000162928	SIMPLE_AND	1
ENSG00000162924	INCONSISTENT	2
ENSG00000144504	SIMPLE_AND	1
ENSG00000213772	NULL	-1
ENSG00000119185	SIMPLE_AND	1
ENSG00000119203	SIMPLE_AND	1
ENSG00000134330	NULL	-1
ENSG00000239300	NULL	-1
ENSG00000271855	INCONSISTENT	2
ENSG00000134308	SIMPLE_AND	1
ENSG00000207086	NULL	-1
ENSG00000244260	NULL	-1
ENSG00000200034	NULL	-1
ENSG00000240960	NULL	-1
ENSG00000243491	NULL	-1
ENSG00000151694	SIMPLE_AND	1
ENSG00000235529	NULL	-1
ENSG00000222007	NULL	-1
ENSG00000228499	NULL	-1
ENSG00000238812	NULL	-1
ENSG00000264676	INCONSISTENT	1
ENSG00000207049	NULL	-1
ENSG00000168505	INCONSISTENT	1
ENSG00000200745	REPRESSED	1
ENSG00000157985	SIMPLE_AND	1
ENSG00000231189	NULL	-1
ENSG00000235610	NULL	-1
ENSG00000171951	NULL	-1
ENSG00000226539	NULL	-1
ENSG00000085449	SIMPLE_AND	1
ENSG00000135900	SIMPLE_AND	1
ENSG00000228802	NULL	-1
ENSG00000135919	INCONSISTENT	1
ENSG00000152056	INCONSISTENT	1
ENSG00000153561	SIMPLE_AND	1
ENSG00000172116	NULL	-1
ENSG00000213605	NULL	-1
ENSG00000231351	NULL	-1
ENSG00000226114	NULL	-1
ENSG00000153563	NULL	-1
ENSG00000116044	SIMPLE_AND	1
ENSG00000213963	INCONSISTENT	2
ENSG00000115758	SIMPLE_AND	1
ENSG00000185013	NULL	-1
ENSG00000170144	SIMPLE_AND	1
ENSG00000233757	INCONSISTENT	1
ENSG00000071054	SIMPLE_AND	1
ENSG00000187833	NULL	-1
ENSG00000184492	NULL	-1
ENSG00000284643	NULL	-1
ENSG00000284667	NULL	-1
ENSG00000284718	NULL	-1
ENSG00000284635	REPRESSED	1
ENSG00000173699	REPRESSED	1
ENSG00000283428	NULL	-1
ENSG00000284629	NULL	-1
ENSG00000284704	NULL	-1
ENSG00000284725	NULL	-1
ENSG00000213115	NULL	-1
ENSG00000200650	NULL	-1
ENSG00000207951	INCONSISTENT	2
ENSG00000144366	SIMPLE_AND	1
ENSG00000116062	REPRESSED	1
ENSG00000151779	SIMPLE_AND	1
ENSG00000256637	NULL	-1
ENSG00000204685	INCONSISTENT	2
ENSG00000230407	NULL	-1
ENSG00000238698	NULL	-1
ENSG00000257045	NULL	-1
ENSG00000119042	SIMPLE_OR	0
ENSG00000153234	INCONSISTENT	2
ENSG00000205111	NULL	-1
ENSG00000272979	NULL	-1
ENSG00000189362	INCONSISTENT	2
ENSG00000236854	NULL	-1
ENSG00000206951	INCONSISTENT	2
ENSG00000223951	NULL	-1
ENSG00000115760	SIMPLE_AND	1
ENSG00000223564	NULL	-1
ENSG00000232502	NULL	-1
ENSG00000212140	NULL	-1
ENSG00000278631	NULL	-1
ENSG00000163060	NULL	-1
ENSG00000237055	NULL	-1
ENSG00000232128	NULL	-1
ENSG00000233158	NULL	-1
ENSG00000074054	SIMPLE_AND	1
ENSG00000234988	NULL	-1
ENSG00000230918	NULL	-1
ENSG00000231609	INCONSISTENT	2
ENSG00000233862	BIVALENT	5
ENSG00000234929	REPRESSED	1
ENSG00000279227	INCONSISTENT	2
ENSG00000231312	INCONSISTENT	2
ENSG00000228414	INCONSISTENT	2
ENSG00000226702	NULL	-1
ENSG00000228162	NULL	-1
ENSG00000226856	REPRESSED	1
ENSG00000152117	INCONSISTENT	2
ENSG00000226266	INCONSISTENT	2
ENSG00000233806	INCONSISTENT	2
ENSG00000232973	REPRESSED	1
ENSG00000228590	NULL	-1
ENSG00000260101	INCONSISTENT	2
ENSG00000225889	INCONSISTENT	2
ENSG00000228262	NULL	-1
ENSG00000235092	INCONSISTENT	2
ENSG00000240687	INCONSISTENT	1
